dataset,cantidad_locales,limite_contagio,metodo,tiempo
mejor-caso-BT,0,1000,BT,0.002565
mejor-caso-BT,1,1000,BT,0.002314
mejor-caso-BT,2,1000,BT,0.002565
mejor-caso-BT,3,1000,BT,0.003056
mejor-caso-BT,4,1000,BT,0.002024
mejor-caso-BT,5,1000,BT,0.002725
mejor-caso-BT,6,1000,BT,0.002745
mejor-caso-BT,7,1000,BT,0.002585
mejor-caso-BT,8,1000,BT,0.002815
mejor-caso-BT,9,1000,BT,0.002685
mejor-caso-BT,10,1000,BT,0.002534
mejor-caso-BT,11,1000,BT,0.003576
mejor-caso-BT,12,1000,BT,0.002395
mejor-caso-BT,13,1000,BT,0.002064
mejor-caso-BT,14,1000,BT,0.002675
mejor-caso-BT,15,1000,BT,0.003286
mejor-caso-BT,16,1000,BT,0.002084
mejor-caso-BT,17,1000,BT,0.002274
mejor-caso-BT,18,1000,BT,0.002845
mejor-caso-BT,19,1000,BT,0.002004
mejor-caso-BT,20,1000,BT,0.002805
mejor-caso-BT,21,1000,BT,0.003216
mejor-caso-BT,22,1000,BT,0.002144
mejor-caso-BT,23,1000,BT,0.004057
mejor-caso-BT,24,1000,BT,0.002725
mejor-caso-BT,25,1000,BT,0.003196
mejor-caso-BT,26,1000,BT,0.002134
mejor-caso-BT,27,1000,BT,0.003156
mejor-caso-BT,28,1000,BT,0.002956
mejor-caso-BT,29,1000,BT,0.002304
mejor-caso-BT,30,1000,BT,0.002935
mejor-caso-BT,31,1000,BT,0.002194
mejor-caso-BT,32,1000,BT,0.002865
mejor-caso-BT,33,1000,BT,0.002735
mejor-caso-BT,34,1000,BT,0.002345
mejor-caso-BT,35,1000,BT,0.003787
mejor-caso-BT,36,1000,BT,0.003236
mejor-caso-BT,37,1000,BT,0.002745
mejor-caso-BT,38,1000,BT,0.002364
mejor-caso-BT,39,1000,BT,0.003116
mejor-caso-BT,40,1000,BT,0.002255
mejor-caso-BT,41,1000,BT,0.002966
mejor-caso-BT,42,1000,BT,0.002705
mejor-caso-BT,43,1000,BT,0.002605
mejor-caso-BT,44,1000,BT,0.003145
mejor-caso-BT,45,1000,BT,0.003247
mejor-caso-BT,46,1000,BT,0.003116
mejor-caso-BT,47,1000,BT,0.003226
mejor-caso-BT,48,1000,BT,0.003557
mejor-caso-BT,49,1000,BT,0.002405
mejor-caso-BT,50,1000,BT,0.003106
mejor-caso-BT,51,1000,BT,0.003326
mejor-caso-BT,52,1000,BT,0.002685
mejor-caso-BT,53,1000,BT,0.002996
mejor-caso-BT,54,1000,BT,0.002535
mejor-caso-BT,55,1000,BT,0.004208
mejor-caso-BT,56,1000,BT,0.003557
mejor-caso-BT,57,1000,BT,0.002465
mejor-caso-BT,58,1000,BT,0.003867
mejor-caso-BT,59,1000,BT,0.002825
mejor-caso-BT,60,1000,BT,0.002665
mejor-caso-BT,61,1000,BT,0.003957
mejor-caso-BT,62,1000,BT,0.003687
mejor-caso-BT,63,1000,BT,0.002705
mejor-caso-BT,64,1000,BT,0.002735
mejor-caso-BT,65,1000,BT,0.003316
mejor-caso-BT,66,1000,BT,0.002544
mejor-caso-BT,67,1000,BT,0.003397
mejor-caso-BT,68,1000,BT,0.002985
mejor-caso-BT,69,1000,BT,0.003056
mejor-caso-BT,70,1000,BT,0.003868
mejor-caso-BT,71,1000,BT,0.003447
mejor-caso-BT,72,1000,BT,0.003116
mejor-caso-BT,73,1000,BT,0.003467
mejor-caso-BT,74,1000,BT,0.002685
mejor-caso-BT,75,1000,BT,0.003767
mejor-caso-BT,76,1000,BT,0.003316
mejor-caso-BT,77,1000,BT,0.003747
mejor-caso-BT,78,1000,BT,0.003266
mejor-caso-BT,79,1000,BT,0.003386
mejor-caso-BT,80,1000,BT,0.003677
mejor-caso-BT,81,1000,BT,0.002725
mejor-caso-BT,82,1000,BT,0.003166
mejor-caso-BT,83,1000,BT,0.003185
mejor-caso-BT,84,1000,BT,0.002825
mejor-caso-BT,85,1000,BT,0.004328
mejor-caso-BT,86,1000,BT,0.003065
mejor-caso-BT,87,1000,BT,0.002835
mejor-caso-BT,88,1000,BT,0.003637
mejor-caso-BT,89,1000,BT,0.003136
mejor-caso-BT,90,1000,BT,0.002605
mejor-caso-BT,91,1000,BT,0.003437
mejor-caso-BT,92,1000,BT,0.002765
mejor-caso-BT,93,1000,BT,0.003577
mejor-caso-BT,94,1000,BT,0.004308
mejor-caso-BT,95,1000,BT,0.003727
mejor-caso-BT,96,1000,BT,0.002965
mejor-caso-BT,97,1000,BT,0.004057
mejor-caso-BT,98,1000,BT,0.003767
mejor-caso-BT,99,1000,BT,0.003747
mejor-caso-BT,100,1000,BT,0.002765
mejor-caso-BT,101,1000,BT,0.006372
mejor-caso-BT,102,1000,BT,0.002595
mejor-caso-BT,103,1000,BT,0.004068
mejor-caso-BT,104,1000,BT,0.004128
mejor-caso-BT,105,1000,BT,0.003677
mejor-caso-BT,106,1000,BT,0.007965
mejor-caso-BT,107,1000,BT,0.003516
mejor-caso-BT,108,1000,BT,0.003156
mejor-caso-BT,109,1000,BT,0.002945
mejor-caso-BT,110,1000,BT,0.003967
mejor-caso-BT,111,1000,BT,0.003556
mejor-caso-BT,112,1000,BT,0.003196
mejor-caso-BT,113,1000,BT,0.004869
mejor-caso-BT,114,1000,BT,0.004929
mejor-caso-BT,115,1000,BT,0.003106
mejor-caso-BT,116,1000,BT,0.00503
mejor-caso-BT,117,1000,BT,0.003646
mejor-caso-BT,118,1000,BT,0.002796
mejor-caso-BT,119,1000,BT,0.00581
mejor-caso-BT,120,1000,BT,0.004648
mejor-caso-BT,121,1000,BT,0.003035
mejor-caso-BT,122,1000,BT,0.004048
mejor-caso-BT,123,1000,BT,0.004378
mejor-caso-BT,124,1000,BT,0.004659
mejor-caso-BT,125,1000,BT,0.003636
mejor-caso-BT,126,1000,BT,0.003988
mejor-caso-BT,127,1000,BT,0.002975
mejor-caso-BT,128,1000,BT,0.003647
mejor-caso-BT,129,1000,BT,0.003947
mejor-caso-BT,130,1000,BT,0.004739
mejor-caso-BT,131,1000,BT,0.005651
mejor-caso-BT,132,1000,BT,0.006462
mejor-caso-BT,133,1000,BT,0.004589
mejor-caso-BT,134,1000,BT,0.004328
mejor-caso-BT,135,1000,BT,0.006483
mejor-caso-BT,136,1000,BT,0.004168
mejor-caso-BT,137,1000,BT,0.004439
mejor-caso-BT,138,1000,BT,0.004258
mejor-caso-BT,139,1000,BT,0.00526
mejor-caso-BT,140,1000,BT,0.0052
mejor-caso-BT,141,1000,BT,0.004258
mejor-caso-BT,142,1000,BT,0.003687
mejor-caso-BT,143,1000,BT,0.006312
mejor-caso-BT,144,1000,BT,0.004157
mejor-caso-BT,145,1000,BT,0.00489
mejor-caso-BT,146,1000,BT,0.004538
mejor-caso-BT,147,1000,BT,0.004188
mejor-caso-BT,148,1000,BT,0.009097
mejor-caso-BT,149,1000,BT,0.006682
mejor-caso-BT,150,1000,BT,0.004388
mejor-caso-BT,151,1000,BT,0.004609
mejor-caso-BT,152,1000,BT,0.006512
mejor-caso-BT,153,1000,BT,0.004559
mejor-caso-BT,154,1000,BT,0.003446
mejor-caso-BT,155,1000,BT,0.00563
mejor-caso-BT,156,1000,BT,0.006863
mejor-caso-BT,157,1000,BT,0.004979
mejor-caso-BT,158,1000,BT,0.00558
mejor-caso-BT,159,1000,BT,0.00541
mejor-caso-BT,160,1000,BT,0.004328
mejor-caso-BT,161,1000,BT,0.00551
mejor-caso-BT,162,1000,BT,0.0051
mejor-caso-BT,163,1000,BT,0.00523
mejor-caso-BT,164,1000,BT,0.005511
mejor-caso-BT,165,1000,BT,0.004448
mejor-caso-BT,166,1000,BT,0.004739
mejor-caso-BT,167,1000,BT,0.008225
mejor-caso-BT,168,1000,BT,0.006112
mejor-caso-BT,169,1000,BT,0.004478
mejor-caso-BT,170,1000,BT,0.006372
mejor-caso-BT,171,1000,BT,0.005461
mejor-caso-BT,172,1000,BT,0.004668
mejor-caso-BT,173,1000,BT,0.004929
mejor-caso-BT,174,1000,BT,0.004639
mejor-caso-BT,175,1000,BT,0.005801
mejor-caso-BT,176,1000,BT,0.007193
mejor-caso-BT,177,1000,BT,0.007104
mejor-caso-BT,178,1000,BT,0.004438
mejor-caso-BT,179,1000,BT,0.008286
mejor-caso-BT,180,1000,BT,0.004789
mejor-caso-BT,181,1000,BT,0.006342
mejor-caso-BT,182,1000,BT,0.007965
mejor-caso-BT,183,1000,BT,0.004779
mejor-caso-BT,184,1000,BT,0.004738
mejor-caso-BT,185,1000,BT,0.007163
mejor-caso-BT,186,1000,BT,0.007263
mejor-caso-BT,187,1000,BT,0.004509
mejor-caso-BT,188,1000,BT,0.0055
mejor-caso-BT,189,1000,BT,0.007394
mejor-caso-BT,190,1000,BT,0.005601
mejor-caso-BT,191,1000,BT,0.004548
mejor-caso-BT,192,1000,BT,0.008265
mejor-caso-BT,193,1000,BT,0.00523
mejor-caso-BT,194,1000,BT,0.004669
mejor-caso-BT,195,1000,BT,0.007544
mejor-caso-BT,196,1000,BT,0.008356
mejor-caso-BT,197,1000,BT,0.005019
mejor-caso-BT,198,1000,BT,0.00539
mejor-caso-BT,199,1000,BT,0.008476
mejor-caso-BT,200,1000,BT,0.005521
mejor-caso-BT,201,1000,BT,0.00521
mejor-caso-BT,202,1000,BT,0.004959
mejor-caso-BT,203,1000,BT,0.005551
mejor-caso-BT,204,1000,BT,0.00546
mejor-caso-BT,205,1000,BT,0.006191
mejor-caso-BT,206,1000,BT,0.007223
mejor-caso-BT,207,1000,BT,0.006171
mejor-caso-BT,208,1000,BT,0.008816
mejor-caso-BT,209,1000,BT,0.00503
mejor-caso-BT,210,1000,BT,0.007404
mejor-caso-BT,211,1000,BT,0.008236
mejor-caso-BT,212,1000,BT,0.007293
mejor-caso-BT,213,1000,BT,0.009147
mejor-caso-BT,214,1000,BT,0.009268
mejor-caso-BT,215,1000,BT,0.005431
mejor-caso-BT,216,1000,BT,0.006953
mejor-caso-BT,217,1000,BT,0.006682
mejor-caso-BT,218,1000,BT,0.005891
mejor-caso-BT,219,1000,BT,0.006983
mejor-caso-BT,220,1000,BT,0.008817
mejor-caso-BT,221,1000,BT,0.005069
mejor-caso-BT,222,1000,BT,0.01113
mejor-caso-BT,223,1000,BT,0.009238
mejor-caso-BT,224,1000,BT,0.005119
mejor-caso-BT,225,1000,BT,0.008897
mejor-caso-BT,226,1000,BT,0.006211
mejor-caso-BT,227,1000,BT,0.006722
mejor-caso-BT,228,1000,BT,0.005791
mejor-caso-BT,229,1000,BT,0.008676
mejor-caso-BT,230,1000,BT,0.005891
mejor-caso-BT,231,1000,BT,0.008917
mejor-caso-BT,232,1000,BT,0.007494
mejor-caso-BT,233,1000,BT,0.011151
mejor-caso-BT,234,1000,BT,0.005931
mejor-caso-BT,235,1000,BT,0.009628
mejor-caso-BT,236,1000,BT,0.008366
mejor-caso-BT,237,1000,BT,0.008346
mejor-caso-BT,238,1000,BT,0.008255
mejor-caso-BT,239,1000,BT,0.005901
mejor-caso-BT,240,1000,BT,0.008576
mejor-caso-BT,241,1000,BT,0.006281
mejor-caso-BT,242,1000,BT,0.006282
mejor-caso-BT,243,1000,BT,0.006081
mejor-caso-BT,244,1000,BT,0.01074
mejor-caso-BT,245,1000,BT,0.007904
mejor-caso-BT,246,1000,BT,0.005881
mejor-caso-BT,247,1000,BT,0.01072
mejor-caso-BT,248,1000,BT,0.005951
mejor-caso-BT,249,1000,BT,0.008837
mejor-caso-BT,250,1000,BT,0.010269
mejor-caso-BT,251,1000,BT,0.006612
mejor-caso-BT,252,1000,BT,0.011452
mejor-caso-BT,253,1000,BT,0.010059
mejor-caso-BT,254,1000,BT,0.007544
mejor-caso-BT,255,1000,BT,0.007524
mejor-caso-BT,256,1000,BT,0.009027
mejor-caso-BT,257,1000,BT,0.007645
mejor-caso-BT,258,1000,BT,0.011882
mejor-caso-BT,259,1000,BT,0.008065
mejor-caso-BT,260,1000,BT,0.007053
mejor-caso-BT,261,1000,BT,0.010219
mejor-caso-BT,262,1000,BT,0.013044
mejor-caso-BT,263,1000,BT,0.006252
mejor-caso-BT,264,1000,BT,0.008025
mejor-caso-BT,265,1000,BT,0.009318
mejor-caso-BT,266,1000,BT,0.006191
mejor-caso-BT,267,1000,BT,0.008035
mejor-caso-BT,268,1000,BT,0.009458
mejor-caso-BT,269,1000,BT,0.006412
mejor-caso-BT,270,1000,BT,0.009678
mejor-caso-BT,271,1000,BT,0.010019
mejor-caso-BT,272,1000,BT,0.009818
mejor-caso-BT,273,1000,BT,0.007815
mejor-caso-BT,274,1000,BT,0.010509
mejor-caso-BT,275,1000,BT,0.006231
mejor-caso-BT,276,1000,BT,0.012172
mejor-caso-BT,277,1000,BT,0.01036
mejor-caso-BT,278,1000,BT,0.006252
mejor-caso-BT,279,1000,BT,0.011482
mejor-caso-BT,280,1000,BT,0.009477
mejor-caso-BT,281,1000,BT,0.008175
mejor-caso-BT,282,1000,BT,0.011792
mejor-caso-BT,283,1000,BT,0.006492
mejor-caso-BT,284,1000,BT,0.011351
mejor-caso-BT,285,1000,BT,0.006432
mejor-caso-BT,286,1000,BT,0.009598
mejor-caso-BT,287,1000,BT,0.009468
mejor-caso-BT,288,1000,BT,0.006643
mejor-caso-BT,289,1000,BT,0.012333
mejor-caso-BT,290,1000,BT,0.007033
mejor-caso-BT,291,1000,BT,0.011141
mejor-caso-BT,292,1000,BT,0.010119
mejor-caso-BT,293,1000,BT,0.007875
mejor-caso-BT,294,1000,BT,0.011642
mejor-caso-BT,295,1000,BT,0.008396
mejor-caso-BT,296,1000,BT,0.006432
mejor-caso-BT,297,1000,BT,0.008877
mejor-caso-BT,298,1000,BT,0.01091
mejor-caso-BT,299,1000,BT,0.007895
mejor-caso-BT,300,1000,BT,0.012082
mejor-caso-BT,301,1000,BT,0.012453
mejor-caso-BT,302,1000,BT,0.008255
mejor-caso-BT,303,1000,BT,0.010309
mejor-caso-BT,304,1000,BT,0.006783
mejor-caso-BT,305,1000,BT,0.014216
mejor-caso-BT,306,1000,BT,0.009528
mejor-caso-BT,307,1000,BT,0.007354
mejor-caso-BT,308,1000,BT,0.012994
mejor-caso-BT,309,1000,BT,0.006202
mejor-caso-BT,310,1000,BT,0.007254
mejor-caso-BT,311,1000,BT,0.016371
mejor-caso-BT,312,1000,BT,0.011231
mejor-caso-BT,313,1000,BT,0.009177
mejor-caso-BT,314,1000,BT,0.008406
mejor-caso-BT,315,1000,BT,0.012013
mejor-caso-BT,316,1000,BT,0.007434
mejor-caso-BT,317,1000,BT,0.015629
mejor-caso-BT,318,1000,BT,0.011522
mejor-caso-BT,319,1000,BT,0.008165
mejor-caso-BT,320,1000,BT,0.009258
mejor-caso-BT,321,1000,BT,0.01068
mejor-caso-BT,322,1000,BT,0.012423
mejor-caso-BT,323,1000,BT,0.010289
mejor-caso-BT,324,1000,BT,0.009558
mejor-caso-BT,325,1000,BT,0.012513
mejor-caso-BT,326,1000,BT,0.014447
mejor-caso-BT,327,1000,BT,0.011542
mejor-caso-BT,328,1000,BT,0.009668
mejor-caso-BT,329,1000,BT,0.012383
mejor-caso-BT,330,1000,BT,0.007173
mejor-caso-BT,331,1000,BT,0.011622
mejor-caso-BT,332,1000,BT,0.011732
mejor-caso-BT,333,1000,BT,0.011041
mejor-caso-BT,334,1000,BT,0.014256
mejor-caso-BT,335,1000,BT,0.008135
mejor-caso-BT,336,1000,BT,0.011933
mejor-caso-BT,337,1000,BT,0.013405
mejor-caso-BT,338,1000,BT,0.012574
mejor-caso-BT,339,1000,BT,0.008336
mejor-caso-BT,340,1000,BT,0.017082
mejor-caso-BT,341,1000,BT,0.008976
mejor-caso-BT,342,1000,BT,0.01045
mejor-caso-BT,343,1000,BT,0.010469
mejor-caso-BT,344,1000,BT,0.008245
mejor-caso-BT,345,1000,BT,0.011362
mejor-caso-BT,346,1000,BT,0.011722
mejor-caso-BT,347,1000,BT,0.009047
mejor-caso-BT,348,1000,BT,0.011912
mejor-caso-BT,349,1000,BT,0.012413
mejor-caso-BT,350,1000,BT,0.007674
mejor-caso-BT,351,1000,BT,0.011271
mejor-caso-BT,352,1000,BT,0.009087
mejor-caso-BT,353,1000,BT,0.011872
mejor-caso-BT,354,1000,BT,0.013175
mejor-caso-BT,355,1000,BT,0.01066
mejor-caso-BT,356,1000,BT,0.013555
mejor-caso-BT,357,1000,BT,0.014818
mejor-caso-BT,358,1000,BT,0.007625
mejor-caso-BT,359,1000,BT,0.012894
mejor-caso-BT,360,1000,BT,0.010309
mejor-caso-BT,361,1000,BT,0.014687
mejor-caso-BT,362,1000,BT,0.014097
mejor-caso-BT,363,1000,BT,0.009719
mejor-caso-BT,364,1000,BT,0.008365
mejor-caso-BT,365,1000,BT,0.011802
mejor-caso-BT,366,1000,BT,0.014296
mejor-caso-BT,367,1000,BT,0.01067
mejor-caso-BT,368,1000,BT,0.013526
mejor-caso-BT,369,1000,BT,0.015039
mejor-caso-BT,370,1000,BT,0.011682
mejor-caso-BT,371,1000,BT,0.017623
mejor-caso-BT,372,1000,BT,0.012894
mejor-caso-BT,373,1000,BT,0.010159
mejor-caso-BT,374,1000,BT,0.010579
mejor-caso-BT,375,1000,BT,0.012053
mejor-caso-BT,376,1000,BT,0.013485
mejor-caso-BT,377,1000,BT,0.006593
mejor-caso-BT,378,1000,BT,0.012433
mejor-caso-BT,379,1000,BT,0.01057
mejor-caso-BT,380,1000,BT,0.011572
mejor-caso-BT,381,1000,BT,0.01104
mejor-caso-BT,382,1000,BT,0.011862
mejor-caso-BT,383,1000,BT,0.009227
mejor-caso-BT,384,1000,BT,0.024666
mejor-caso-BT,385,1000,BT,0.014257
mejor-caso-BT,386,1000,BT,0.011211
mejor-caso-BT,387,1000,BT,0.018956
mejor-caso-BT,388,1000,BT,0.017042
mejor-caso-BT,389,1000,BT,0.014296
mejor-caso-BT,390,1000,BT,0.017072
mejor-caso-BT,391,1000,BT,0.010259
mejor-caso-BT,392,1000,BT,0.015739
mejor-caso-BT,393,1000,BT,0.017643
mejor-caso-BT,394,1000,BT,0.010289
mejor-caso-BT,395,1000,BT,0.012584
mejor-caso-BT,396,1000,BT,0.014197
mejor-caso-BT,397,1000,BT,0.008315
mejor-caso-BT,398,1000,BT,0.017252
mejor-caso-BT,399,1000,BT,0.014717
mejor-caso-BT,400,1000,BT,0.01067
mejor-caso-BT,401,1000,BT,0.01076
mejor-caso-BT,402,1000,BT,0.016211
mejor-caso-BT,403,1000,BT,0.012504
mejor-caso-BT,404,1000,BT,0.01061
mejor-caso-BT,405,1000,BT,0.018534
mejor-caso-BT,406,1000,BT,0.01081
mejor-caso-BT,407,1000,BT,0.010429
mejor-caso-BT,408,1000,BT,0.015329
mejor-caso-BT,409,1000,BT,0.010479
mejor-caso-BT,410,1000,BT,0.020879
mejor-caso-BT,411,1000,BT,0.013275
mejor-caso-BT,412,1000,BT,0.024575
mejor-caso-BT,413,1000,BT,0.017613
mejor-caso-BT,414,1000,BT,0.02137
mejor-caso-BT,415,1000,BT,0.018545
mejor-caso-BT,416,1000,BT,0.01585
mejor-caso-BT,417,1000,BT,0.012242
mejor-caso-BT,418,1000,BT,0.025157
mejor-caso-BT,419,1000,BT,0.016872
mejor-caso-BT,420,1000,BT,0.021741
mejor-caso-BT,421,1000,BT,0.01604
mejor-caso-BT,422,1000,BT,0.016892
mejor-caso-BT,423,1000,BT,0.011531
mejor-caso-BT,424,1000,BT,0.01072
mejor-caso-BT,425,1000,BT,0.019987
mejor-caso-BT,426,1000,BT,0.02145
mejor-caso-BT,427,1000,BT,0.011361
mejor-caso-BT,428,1000,BT,0.016421
mejor-caso-BT,429,1000,BT,0.016621
mejor-caso-BT,430,1000,BT,0.012193
mejor-caso-BT,431,1000,BT,0.012353
mejor-caso-BT,432,1000,BT,0.02164
mejor-caso-BT,433,1000,BT,0.025628
mejor-caso-BT,434,1000,BT,0.016761
mejor-caso-BT,435,1000,BT,0.014678
mejor-caso-BT,436,1000,BT,0.01083
mejor-caso-BT,437,1000,BT,0.017542
mejor-caso-BT,438,1000,BT,0.014747
mejor-caso-BT,439,1000,BT,0.010629
mejor-caso-BT,440,1000,BT,0.013365
mejor-caso-BT,441,1000,BT,0.017272
mejor-caso-BT,442,1000,BT,0.009869
mejor-caso-BT,443,1000,BT,0.02135
mejor-caso-BT,444,1000,BT,0.020648
mejor-caso-BT,445,1000,BT,0.016281
mejor-caso-BT,446,1000,BT,0.012594
mejor-caso-BT,447,1000,BT,0.013335
mejor-caso-BT,448,1000,BT,0.014437
mejor-caso-BT,449,1000,BT,0.012383
mejor-caso-BT,450,1000,BT,0.011562
mejor-caso-BT,451,1000,BT,0.011481
mejor-caso-BT,452,1000,BT,0.020829
mejor-caso-BT,453,1000,BT,0.021701
mejor-caso-BT,454,1000,BT,0.012723
mejor-caso-BT,455,1000,BT,0.011832
mejor-caso-BT,456,1000,BT,0.019527
mejor-caso-BT,457,1000,BT,0.016881
mejor-caso-BT,458,1000,BT,0.011933
mejor-caso-BT,459,1000,BT,0.020709
mejor-caso-BT,460,1000,BT,0.017643
mejor-caso-BT,461,1000,BT,0.013095
mejor-caso-BT,462,1000,BT,0.011502
mejor-caso-BT,463,1000,BT,0.016691
mejor-caso-BT,464,1000,BT,0.013846
mejor-caso-BT,465,1000,BT,0.011992
mejor-caso-BT,466,1000,BT,0.019236
mejor-caso-BT,467,1000,BT,0.016832
mejor-caso-BT,468,1000,BT,0.010369
mejor-caso-BT,469,1000,BT,0.015549
mejor-caso-BT,470,1000,BT,0.014047
mejor-caso-BT,471,1000,BT,0.0158
mejor-caso-BT,472,1000,BT,0.018745
mejor-caso-BT,473,1000,BT,0.020238
mejor-caso-BT,474,1000,BT,0.012083
mejor-caso-BT,475,1000,BT,0.020569
mejor-caso-BT,476,1000,BT,0.022713
mejor-caso-BT,477,1000,BT,0.013696
mejor-caso-BT,478,1000,BT,0.016311
mejor-caso-BT,479,1000,BT,0.018645
mejor-caso-BT,480,1000,BT,0.011502
mejor-caso-BT,481,1000,BT,0.018655
mejor-caso-BT,482,1000,BT,0.011782
mejor-caso-BT,483,1000,BT,0.020549
mejor-caso-BT,484,1000,BT,0.018394
mejor-caso-BT,485,1000,BT,0.014908
mejor-caso-BT,486,1000,BT,0.019055
mejor-caso-BT,487,1000,BT,0.011802
mejor-caso-BT,488,1000,BT,0.023935
mejor-caso-BT,489,1000,BT,0.011521
mejor-caso-BT,490,1000,BT,0.014277
mejor-caso-BT,491,1000,BT,0.021481
mejor-caso-BT,492,1000,BT,0.020659
mejor-caso-BT,493,1000,BT,0.013655
mejor-caso-BT,494,1000,BT,0.016341
mejor-caso-BT,495,1000,BT,0.018916
mejor-caso-BT,496,1000,BT,0.022893
mejor-caso-BT,497,1000,BT,0.019947
mejor-caso-BT,498,1000,BT,0.022613
mejor-caso-BT,499,1000,BT,0.020068
mejor-caso-BT,500,1000,BT,0.020598
mejor-caso-BT,501,1000,BT,0.022842
mejor-caso-BT,502,1000,BT,0.013766
mejor-caso-BT,503,1000,BT,0.020709
mejor-caso-BT,504,1000,BT,0.012764
mejor-caso-BT,505,1000,BT,0.018876
mejor-caso-BT,506,1000,BT,0.021239
mejor-caso-BT,507,1000,BT,0.015249
mejor-caso-BT,508,1000,BT,0.014657
mejor-caso-BT,509,1000,BT,0.015499
mejor-caso-BT,510,1000,BT,0.01642
mejor-caso-BT,511,1000,BT,0.020067
mejor-caso-BT,512,1000,BT,0.018083
mejor-caso-BT,513,1000,BT,0.019847
mejor-caso-BT,514,1000,BT,0.013235
mejor-caso-BT,515,1000,BT,0.017363
mejor-caso-BT,516,1000,BT,0.022642
mejor-caso-BT,517,1000,BT,0.020277
